word,meaning,sort,title,phonetic
precaution,n. 预防，警惕；预防措施,21,Chapter 21 身心健康,/prɪˈkɔːʃ(ə)n/
vaccinate,v. 给......接种疫苗，预防接种,21,Chapter 21 身心健康,/ˈvæksɪneɪt/
quarantine,v. 对......避行隔离检疫；n. 检疫；隔离检疫期,21,Chapter 21 身心健康,/ˈkwɒrəntiːn/
segregate,v. 隔离,21,Chapter 21 身心健康,/ˈseɡrɪɡeɪt/
isolate,v.使隔离，使孤立，使脱离,21,Chapter 21 身心健康,/ˈaɪsəleɪt/
pharmacy,n. 药店；药剂学,21,Chapter 21 身心健康,/ˈfɑːməsi/
medicine,n. 药；医学,21,Chapter 21 身心健康,/ˈmedsn; ˈmedɪsn/
remedy,n.药物，治疗法；解决方法,21,Chapter 21 身心健康,/ˈremədi/
drug,n.毒品；药,21,Chapter 21 身心健康,/drʌɡ/
pill,n.药丸，丸剂,21,Chapter 21 身心健康,/pɪl/
antibiotic,n.抗生素,21,Chapter 21 身心健康,/ˌæntibaɪˈɒtɪk/
acupuncture,n.针灸，中医针灸疗法,21,Chapter 21 身心健康,/ˈækjupʌŋktʃə(r)/
penicillin,n.青霉素,21,Chapter 21 身心健康,/ˌpenɪˈsɪlɪn/
morphine,n.吗啡,21,Chapter 21 身心健康,/ˈmɔːfiːn/
dose,n.(药物的)一剂v.给......服药,21,Chapter 21 身心健康,/dəʊs/
recovery,n.恢复，痊愈,21,Chapter 21 身心健康,/rɪˈkʌvəri/
refresh,v.使恢复精神,21,Chapter 21 身心健康,/rɪˈfreʃ/
relief,n.宽慰，轻松；减轻，缓解,21,Chapter 21 身心健康,/rɪˈliːf/
relieve,v.救济；减轻，解除(痛苦、不快等),21,Chapter 21 身心健康,/rɪˈliːv/
alleviate,v.减轻(痛苦等)，缓解,21,Chapter 21 身心健康,/əˈliːvieɪt/
resume,v.重新开始，(中断后)继续,21,Chapter 21 身心健康,/rɪˈzjuːm/
ease,v.减轻，放松，缓和n.容易；悠闲,21,Chapter 21 身心健康,/iːz/
relax,v.放松,21,Chapter 21 身心健康,/rɪˈlæks/
normal,adj.正常的；正规的，规范的,21,Chapter 21 身心健康,/ˈnɔːm(ə)l/
common,adj.共同的；普通的，平常的,21,Chapter 21 身心健康,/ˈkɒmən/
usual,adj.通常的，惯常的,21,Chapter 21 身心健康,/ˈjuːʒuəl/
optimistic,adj.乐观的，乐观主义的,21,Chapter 21 身心健康,/ˌɒptɪˈmɪstɪk/
pessimistic,adj.悲观的，悲观主义的,21,Chapter 21 身心健康,/ˌpesɪˈmɪstɪk/
positive,adj.肯定的；积极的；绝对的,21,Chapter 21 身心健康,/ˈpɒzətɪv/
negative,adj.怀疑的；消极的,21,Chapter 21 身心健康,/ˈneɡətɪv/
passive,adj.被动的，消极的,21,Chapter 21 身心健康,/ˈpæsɪv/
enthusiastic,adj.热心的，热情的,21,Chapter 21 身心健康,/ɪnˌθjuːziˈæstɪk/
indifferent,adj.漠不关心的；无关紧要的；平庸的；中立的,21,Chapter 21 身心健康,/ɪnˈdɪfrənt/
apathetic,adj.无动于衷的，漠不关心的,21,Chapter 21 身心健康,/ˌæpəˈθetɪk/
negligible,adj.可以忽略的，微不足道的,21,Chapter 21 身心健康,/ˈneɡlɪdʒəb(ə)l/
happiness,n.幸福，快乐；适当,21,Chapter 21 身心健康,/ˈhæpinəs/
delight,v.(使)高兴；爱好n.乐趣,21,Chapter 21 身心健康,/dɪˈlaɪt/
merry,adj.愉快的，欢乐的；微醉的,21,Chapter 21 身心健康,/ˈmeri/
fun,n.乐趣；玩笑adj.有趣的,21,Chapter 21 身心健康,/fʌn/
joke,n.笑话；玩笑v.说笑话；开玩笑,21,Chapter 21 身心健康,/dʒəʊk/
laughter,n. 笑，笑声,21,Chapter 21 身心健康,/ˈlɑːftə(r)/
joy,n.欢乐，喜悦；乐趣,21,Chapter 21 身心健康,/dʒɔɪ/
please,v.使高兴，取悦  adv.请,21,Chapter 21 身心健康,/pliːz/
rejoice,v.(使)高兴，(使)欢喜,21,Chapter 21 身心健康,/rɪˈdʒɔɪs/
thrill,n.激动v.(使)激动；感到紧张,21,Chapter 21 身心健康,/θrɪl/
cheer,v.使振作；(向……)欢呼,21,Chapter 21 身心健康,/tʃɪə(r)/
pleasure,n.愉快，高兴；荣幸(用于回答对方的感谢),21,Chapter 21 身心健康,/ˈpleʒə(r)/
agreeable,adj.使人愉快的；(欣然)同意的,21,Chapter 21 身心健康,/əˈɡriːəb(ə)l/
exhilarate,v.使高兴，使兴奋,21,Chapter 21 身心健康,/ɪɡˈzɪləreɪt/
satisfactory,adj.令人满意的,21,Chapter 21 身心健康,/ˌsætɪsˈfæktəri/
desirable,"adj,可取的，值得拥有的，合意的",21,Chapter 21 身心健康,/dɪˈzaɪərəb(ə)l/
exciting,adj.令人兴奋的，使人激动的,21,Chapter 21 身心健康,/ɪkˈsaɪtɪŋ/
keen,adj.强烈的；敏锐的；渴望的；［尤英］有强烈兴趣的,21,Chapter 21 身心健康,/kiːn/
zeal,n.热心，热情，热忱,21,Chapter 21 身心健康,/ziːl/
lively,adj.活泼的；活跃的；栩栩如生的,21,Chapter 21 身心健康,/ˈlaɪvli/
lovely,adj.可爱的；令人愉快的,21,Chapter 21 身心健康,/ˈlʌvli/
fond,adj.喜爱的；溺爱的,21,Chapter 21 身心健康,/fɒnd/
favour,n.偏爱；赞同；恩惠，帮助 (=favor) ,21,Chapter 21 身心健康,/ˈfeɪvə(r)/
surprising,adj.令人惊讶的，岀人意料的,21,Chapter 21 身心健康,/səˈpraɪzɪŋ/
startle,v.使大吃一惊n.吃惊,21,Chapter 21 身心健康,/ˈstɑːt(ə)l/
amazing,adj.令人惊叹的，惊人的,21,Chapter 21 身心健康,/əˈmeɪzɪŋ/
astound,v.使大吃一惊，使惊骇,21,Chapter 21 身心健康,/əˈstaʊnd/
hectic,adj.兴奋活跃的，忙乱的，繁忙的,21,Chapter 21 身心健康,/ˈhektɪk/
liberal,adj.慷慨的，大方的；自由主义的,21,Chapter 21 身心健康,/ˈlɪbərəl/
generous,adj.慷慨的；宽厚的,21,Chapter 21 身心健康,/ˈdʒenərəs/
gentle,adj.温和的；柔和的；文雅的；出身名门的,21,Chapter 21 身心健康,/ˈdʒent(ə)l/
humble,adj.谦虚的；卑微的,21,Chapter 21 身心健康,/ˈhʌmb(ə)l/
modest,adj.谦虚的，谦逊的,21,Chapter 21 身心健康,/ˈmɒdɪst/
humorous,adj.富于幽默感的，诙谐的,21,Chapter 21 身心健康,/ˈhjuːmərəs/
polite,adj.有礼貌的；客气的,21,Chapter 21 身心健康,/pəˈlaɪt/
frank,adj.坦白的，直率的,21,Chapter 21 身心健康,/fræŋk/
mysterious,adj.神秘的；不可思议的,21,Chapter 21 身心健康,/mɪˈstɪəriəs/
curious,adj.好奇的，好求知的,21,Chapter 21 身心健康,/ˈkjʊəriəs/
daring,adj.勇敢的，大胆的,21,Chapter 21 身心健康,/ˈdeərɪŋ/
manly,adj.有男子气概的；果断的,21,Chapter 21 身心健康,/ˈmænli/
direct,adj.直接的；直率的,21,Chapter 21 身心健康,/dəˈrekt/
earnest,adj.认真的，诚恳的,21,Chapter 21 身心健康,/ˈɜːnɪst/
rational,adj.理性的；合理的,21,Chapter 21 身心健康,/ˈræʃ(ə)nəl/
honesty,n.诚实，正直,21,Chapter 21 身心健康,/ˈɒnəsti/
proud,adj.骄傲的，自豪的；令人自豪的,21,Chapter 21 身心健康,/praʊd/
seriously,adv.严肃地；认真地；严重地,21,Chapter 21 身心健康,/ˈsɪəriəsli/
stern,adj. 严厉的；坚定的,21,Chapter 21 身心健康,/stɜːn/
friendly,adj.友好的，友善的,21,Chapter 21 身心健康,/ˈfrendli/
hospitable,adj.好客的；热情友好的,21,Chapter 21 身心健康,/hɒˈspɪtəb(ə)l/
romantic,adj.浪漫的；充满传奇色彩的,21,Chapter 21 身心健康,/rəʊˈmæntɪk/
freedom,n.自由，独立自主,21,Chapter 21 身心健康,/ˈfriːdəm/
careful,adj.仔细的，细致的；小心的，谨慎的,21,Chapter 21 身心健康,/ˈkeəf(ə)l/
concern,n.关心；忧虑v.涉及；使担忧；关心,21,Chapter 21 身心健康,/kənˈsɜːn/
confidence,n.自信；信任,21,Chapter 21 身心健康,/ˈkɒnfɪdəns/
considerate,adj.考虑周到的，体谅的,21,Chapter 21 身心健康,/kənˈsɪdərət/
thoughtful,adj.认真思考的；考虑周到的，体贴的,21,Chapter 21 身心健康,/ˈθɔːtf(ə)l/
sympathetic,adj.同情的；和谐的,21,Chapter 21 身心健康,/ˌsɪmpəˈθetɪk/
ready,adj.准备好的；愿意的,21,Chapter 21 身心健康,/ˈredi/
apologise,(=apologize) v.道歉，赔罪,21,Chapter 21 身心健康,/əˈpɒlədʒaɪz/
apology,n.道歉；辩解,21,Chapter 21 身心健康,/əˈpɒlədʒi/
mercy,n.仁慈，宽容，怜悯,21,Chapter 21 身心健康,/ˈmɜːsi/
admire,v.赞美，钦佩，仰慕,21,Chapter 21 身心健康,/ədˈmaɪə(r)/
remarkable,adj.值得注意的；非凡的，卓越的,21,Chapter 21 身心健康,/rɪˈmɑːkəb(ə)l/
grateful,adj.感激的；表示感激的,21,Chapter 21 身心健康,/ˈɡreɪtf(ə)l/
gratitude,n.感激，感谢，感恩,21,Chapter 21 身心健康,/ˈɡrætɪtjuːd/
eager,adj.渴望的，热切的,21,Chapter 21 身心健康,/ˈiːɡə(r)/
sound,adj.健全的；(睡眠)酣畅的；合理的n.声音v.发出声音；听起来,21,Chapter 21 身心健康,/saʊnd/
picturesque,adj.如画的；独特的,21,Chapter 21 身心健康,/ˌpɪktʃəˈresk/
promising,adj.大有希望的，有前途的,21,Chapter 21 身心健康,/ˈprɒmɪsɪŋ/
prominent,adj.突出的，显著的；重要的，杰出的,21,Chapter 21 身心健康,/ˈprɒmɪnənt/
awesome,adj.卓越的，引起敬畏的,21,Chapter 21 身心健康,/ˈɔːsəm/
arduous,adj.辛勤的；费力的；陡峭的,21,Chapter 21 身心健康,/ˈɑːdʒuəs/
tough,adj.艰难的；坚强的，坚韧不拔的；强硬的,21,Chapter 21 身心健康,/tʌf/
robust,adj.强壮的，强健的,21,Chapter 21 身心健康,/rəʊˈbʌst/
sturdy,adj.强健的；坚定的,21,Chapter 21 身心健康,/ˈstɜːdi/
steadfast,adj.坚定的,21,Chapter 21 身心健康,/ˈstedfɑːst/
tender,adj.脆弱的；温柔的；软弱的；疼痛的v.(正式)提出；投标,21,Chapter 21 身心健康,/ˈtendə(r)/
temperate,adj.(气候)温和的；温带的；有节制的；心平气和的,21,Chapter 21 身心健康,/ˈtempərət/
delicate,adj.精致的；微妙的；脆弱的,21,Chapter 21 身心健康,/ˈdelɪkət/
mundane,adj.平凡的，世俗的；世界的,21,Chapter 21 身心健康,/mʌnˈdeɪn/
naive,adj.天真的；幼稚的,21,Chapter 21 身心健康,/naɪˈiːv/
childish,adj.孩子般的；幼稚的,21,Chapter 21 身心健康,/ˈtʃaɪldɪʃ/
sincere,adj.真诚的，诚挚的,21,Chapter 21 身心健康,/sɪnˈsɪə(r)/
liable,adj.有责任的；有……倾向的，可能的,21,Chapter 21 身心健康,/ˈlaɪəb(ə)l/
trustworthy,adj.值得信赖的，可靠的,21,Chapter 21 身心健康,/ˈtrʌstwɜːði/
enterprising,adj.有事业心的，有进取心的；有魄力的,21,Chapter 21 身心健康,/ˈentəpraɪzɪŋ/
sane,adj.心智健全的；理智的,21,Chapter 21 身心健康,/seɪn/
strenuous,adj.发奋的；繁重的，艰苦的,21,Chapter 21 身心健康,/ˈstrenjuəs/
